precision,recall,threshold
0.08478084115603518,0.9417077175697866,0.03638859838247299
0.08479337621054188,0.9417077175697866,0.036389198154211044
0.08481218574386276,0.9417077175697866,0.036390990018844604
0.08484982985648765,0.9417077175697866,0.0363980233669281
0.08486238532110092,0.9417077175697866,0.03640821948647499
0.08491264435889843,0.9417077175697866,0.03640836849808693
0.08494408649929645,0.9417077175697866,0.03641205281019211
0.08496925698199867,0.9417077175697866,0.036416471004486084
0.08497555193361979,0.9417077175697866,0.03641815111041069
0.08499444238606892,0.9417077175697866,0.036423515528440475
0.08500074107010523,0.9417077175697866,0.036455098539590836
0.08500704068776403,0.9417077175697866,0.03646066039800644
0.08501964272477948,0.9417077175697866,0.03646322339773178
0.08506377929397804,0.9417077175697866,0.036482375115156174
0.08508902077151335,0.9417077175697866,0.03649120777845383
0.08509533348171229,0.9417077175697866,0.03649286925792694
0.08510796171254731,0.9417077175697866,0.03649699687957764
0.08512059369202227,0.9417077175697866,0.036500781774520874
0.08512691108802138,0.9417077175697866,0.03650207445025444
0.08515219005196734,0.9417077175697866,0.036502446979284286
0.08515851213898581,0.9417077175697866,0.03650499880313873
0.08519013666072489,0.9417077175697866,0.03651781380176544
0.08522178467939669,0.9417077175697866,0.03653116896748543
0.08522811710506761,0.9417077175697866,0.036531299352645874
0.08523445047187338,0.9417077175697866,0.036552757024765015
0.08526613143027059,0.9417077175697866,0.036552924662828445
0.08527881040892193,0.9417077175697866,0.03655382990837097
0.08530417968168973,0.9417077175697866,0.036555785685777664
0.08531686997917287,0.9417077175697866,0.036558378487825394
0.0853232165439262,0.9417077175697866,0.03656642138957977
0.0853295640529683,0.9417077175697866,0.036573924124240875
0.08537402307406029,0.9417077175697866,0.03657597303390503
0.08538037814500521,0.9417077175697866,0.036581702530384064
0.08539309112567005,0.9417077175697866,0.03658711910247803
0.08543761638733706,0.9417077175697866,0.036601386964321136
0.08546308024737352,0.9417077175697866,0.03660670667886734
0.08546944858420268,0.9417077175697866,0.03660814091563225
0.08549493142516398,0.9417077175697866,0.036613114178180695
0.085501304509877,0.9417077175697866,0.03661619871854782
0.08552680635299381,0.9417077175697866,0.036622121930122375
0.0855650876538605,0.9417077175697866,0.03662725165486336
0.08558424115803612,0.9417077175697866,0.036632053554058075
0.08560340323904769,0.9417077175697866,0.03663980960845947
0.0856161827274763,0.9417077175697866,0.03664134442806244
0.0856353591160221,0.9417077175697866,0.03664344176650047
0.08565454409678142,0.9417077175697866,0.03664516285061836
0.08566733886025842,0.9417077175697866,0.036659616976976395
0.08568013744677673,0.9417077175697866,0.03666641190648079
0.08571215065012704,0.9417077175697866,0.03667876869440079
0.08571855616172185,0.9417077175697866,0.03667908161878586
0.08572496263079223,0.9417077175697866,0.03669124096632004
0.08575700934579439,0.9417077175697866,0.03669317066669464
0.0857634215642291,0.9417077175697866,0.03671121597290039
0.08577624887825307,0.9417077175697866,0.036720484495162964
0.08578266397427269,0.9417077175697866,0.03672898933291435
0.08580191502094554,0.9417077175697866,0.03673554211854935
0.08581475385306,0.9417077175697866,0.036738764494657516
0.08584044304744799,0.9417077175697866,0.036743368953466415
0.08586614762689025,0.9417077175697866,0.03677118569612503
0.08587900569032644,0.9417077175697866,0.03677245229482651
0.08588543616622987,0.9417077175697866,0.03677713871002197
0.08591760299625469,0.9417077175697866,0.03678896278142929
0.08594979393031098,0.9417077175697866,0.03679686784744263
0.08595623501199041,0.9417077175697866,0.03679767996072769
0.08596912007195323,0.9417077175697866,0.036805976182222366
0.08601424821897263,0.9417077175697866,0.03680792450904846
0.08602069896505175,0.9417077175697866,0.03681749850511551
0.08603360336033604,0.9417077175697866,0.036822013556957245
0.08604651162790698,0.9417077175697866,0.03682674467563629
0.08605296721434466,0.9417077175697866,0.036834966391325
0.0860594237695078,0.9417077175697866,0.03685048222541809
0.08607879924953096,0.9417077175697866,0.036851800978183746
0.08609818345593755,0.9417077175697866,0.0368904173374176
0.08611757639462422,0.9417077175697866,0.036923907697200775
0.08615638849245098,0.9417077175697866,0.036924779415130615
0.08617580766341097,0.9417077175697866,0.03694041445851326
0.08619523559029083,0.9417077175697866,0.0369449146091938
0.08621467227901383,0.9417077175697866,0.03695427626371384
0.08623411773550861,0.9417077175697866,0.03695685788989067
0.0862406015037594,0.9417077175697866,0.03695816546678543
0.08626654632972322,0.9417077175697866,0.03696107119321823
0.08627952459756282,0.9417077175697866,0.03699059039354324
0.08629899932285005,0.9417077175697866,0.03699921816587448
0.08631848284166165,0.9417077175697866,0.037000782787799835
0.08634447455585667,0.9417077175697866,0.03700342774391174
0.08637048192771084,0.9417077175697866,0.037005677819252014
0.08637698621884178,0.9417077175697866,0.03700787201523781
0.08638349148968218,0.9417077175697866,0.03702079504728317
0.0864030131826742,0.9417077175697866,0.03702637553215027
0.08640952237456682,0.9417077175697866,0.0370342992246151
0.08642905583603346,0.9417077175697866,0.03703624755144119
0.0864355689525245,0.9417077175697866,0.03704110160470009
0.08644208305071972,0.9417077175697866,0.037041421979665756
0.08644859813084112,0.9417077175697866,0.037042055279016495
0.08645511419311072,0.9417077175697866,0.0370471365749836
0.08646163123775064,0.9417077175697866,0.0370483472943306
0.08648770924445785,0.9417077175697866,0.03705982491374016
0.08651380298687585,0.9417077175697866,0.0370662584900856
0.08655297313613039,0.9417077175697866,0.03706889599561691
0.08659217877094973,0.9417077175697866,0.03707307204604149
0.08661179491051876,0.9417077175697866,0.037078894674777985
0.08661833559885214,0.9417077175697866,0.03708022087812424
0.08663796359241635,0.9417077175697866,0.037085503339767456
0.08665760048352977,0.9417077175697866,0.037091854959726334
0.08666414809217983,0.9417077175697866,0.03709224984049797
0.08669034842415539,0.9417077175697866,0.037095990031957626
0.0867296786389414,0.9417077175697866,0.03712960332632065
0.0867362371445856,0.9417077175697866,0.037139423191547394
0.0867624810892587,0.9417077175697866,0.03714162856340408
0.08678874092009685,0.9417077175697866,0.03714688867330551
0.08679530836171018,0.9417077175697866,0.037147268652915955
0.08682158807054727,0.9417077175697866,0.03715188801288605
0.08684130829800121,0.9417077175697866,0.03716127574443817
0.08684788369803892,0.9417077175697866,0.03716222941875458
0.08686761587397758,0.9417077175697866,0.03718354552984238
0.08687419525865334,0.9417077175697866,0.03718934208154678
0.08688735701840769,0.9417077175697866,0.03720494359731674
0.08690710713744507,0.9417077175697866,0.037215858697891235
0.08691369250587255,0.9417077175697866,0.03721873462200165
0.08692027887238557,0.9417077175697866,0.03722156211733818
0.08693345460057601,0.9417077175697866,0.037223976105451584
0.08694004396270749,0.9417077175697866,0.03723182529211044
0.08695322568417861,0.9417077175697866,0.0372484028339386
0.08695981804397271,0.9417077175697866,0.03724972903728485
0.08697300576281468,0.9417077175697866,0.037256792187690735
0.08699279484262419,0.9417077175697866,0.03726280480623245
0.0869993932038835,0.9417077175697866,0.03726609796285629
0.08700599256618372,0.9417077175697866,0.037289440631866455
0.0870191942948183,0.9417077175697866,0.037292152643203735
0.08702579666160849,0.9417077175697866,0.037292998284101486
0.08704560977460728,0.9417077175697866,0.03729467839002609
0.08705882352941176,0.9417077175697866,0.03729850798845291
0.08706543191134052,0.9417077175697866,0.03730043023824692
0.08707204129659152,0.9417077175697866,0.03730294108390808
0.08707865168539326,0.9417077175697866,0.03730612248182297
0.08708526307797433,0.9417077175697866,0.03731323778629303
0.08710510328068044,0.9417077175697866,0.037319425493478775
0.08713819038213173,0.9417077175697866,0.03732079640030861
0.08714481081902446,0.9417077175697866,0.037321578711271286
0.0871580547112462,0.9417077175697866,0.03732743114233017
0.08716467816703397,0.9417077175697866,0.037341855466365814
0.08719781055192337,0.9417077175697866,0.03734885901212692
0.08720444005169924,0.9417077175697866,0.03736311197280884
0.08721770207588776,0.9417077175697866,0.03738118335604668
0.08722433460076046,0.9417077175697866,0.03738776594400406
0.08723760267721327,0.9417077175697866,0.03742699325084686
0.08724423822925383,0.9417077175697866,0.03743824362754822
0.08725751236211488,0.9417077175697866,0.03744238615036011
0.08727743113681327,0.9417077175697866,0.03744583949446678
0.08728407274941025,0.9417077175697866,0.037461161613464355
0.08729071537290715,0.9417077175697866,0.03747161105275154
0.08729735900753482,0.9417077175697866,0.037478286772966385
0.08736385101683297,0.9417077175697866,0.03747982531785965
0.08737716157537899,0.9417077175697866,0.03749319911003113
0.08741045572321292,0.9417077175697866,0.03749806433916092
0.08743710931544443,0.9417077175697866,0.03749866783618927
0.08744377525348784,0.9417077175697866,0.037503261119127274
0.08748379223552742,0.9417077175697866,0.037508316338062286
0.08749713936989854,0.9417077175697866,0.03752707317471504
0.08750381446444919,0.9417077175697866,0.037532247602939606
0.08751049057755397,0.9417077175697866,0.03754303231835365
0.08752384586035865,0.9417077175697866,0.037544045597314835
0.08753052503052502,0.9417077175697866,0.037557072937488556
0.08753720522017859,0.9417077175697866,0.037558961659669876
0.08755725190839694,0.9417077175697866,0.03757966682314873
0.08756393617833422,0.9417077175697866,0.037588901817798615
0.08757730778040773,0.9417077175697866,0.03759150579571724
0.08758399511301161,0.9417077175697866,0.03761053830385208
0.08760406323989918,0.9417077175697866,0.037621401250362396
0.08761075465933395,0.9417077175697866,0.037624139338731766
0.08764422709559104,0.9417077175697866,0.03763572871685028
0.0876576232327092,0.9417077175697866,0.03765661269426346
0.08768442779604006,0.9417077175697866,0.037671539932489395
0.08769113149847095,0.9417077175697866,0.03767181932926178
0.08769783622601117,0.9417077175697866,0.0376841202378273
0.08771795656163965,0.9417077175697866,0.037685468792915344
0.08774479804161567,0.9417077175697866,0.03769009932875633
0.08775151097850203,0.9417077175697866,0.03769416734576225
0.08776493993419543,0.9417077175697866,0.03769482672214508
0.08777165595347414,0.9417077175697866,0.03769702464342117
0.08777837300068876,0.9417077175697866,0.03770961984992027
0.08779181017986988,0.9417077175697866,0.03770978003740311
0.0878052514736278,0.9417077175697866,0.03771619126200676
0.08783887272170317,0.9417077175697866,0.037719305604696274
0.08787251972726576,0.9417077175697866,0.037734705954790115
0.08788598574821853,0.9417077175697866,0.037755563855171204
0.0878994558970036,0.9417077175697866,0.037762150168418884
0.08791966886401963,0.9417077175697866,0.037774570286273956
0.08794663395184787,0.9417077175697866,0.03777759522199631
0.08796012269938651,0.9417077175697866,0.03782450780272484
0.08796686862489454,0.9417077175697866,0.03782877326011658
0.08798711261123043,0.9417077175697866,0.037829089909791946
0.08801411909146716,0.9417077175697866,0.03783193975687027
0.08804790051431642,0.9417077175697866,0.037844639271497726
0.08805465991094734,0.9417077175697866,0.0378517284989357
0.08806142034548944,0.9417077175697866,0.03786525875329971
0.0880749443292636,0.9417077175697866,0.037867140024900436
0.08810877246888923,0.9417077175697866,0.03788034990429878
0.08813585369601967,0.9417077175697866,0.037895847111940384
0.088162951575711,0.9417077175697866,0.03789602592587471
0.08818328592296455,0.9417077175697866,0.03789740800857544
0.08820362965241464,0.9417077175697866,0.037899136543273926
0.08822398277055611,0.9417077175697866,0.0379038043320179
0.08823755673513348,0.9417077175697866,0.03791011497378349
0.08826471719892266,0.9417077175697866,0.037913352251052856
0.08827150992765892,0.9417077175697866,0.03792567923665047
0.08828509852216748,0.9417077175697866,0.03793082758784294
0.08829869130100076,0.9417077175697866,0.03795365244150162
0.08801786539350069,0.9384236453201971,0.03795379027724266
0.08803142329020333,0.9384236453201971,0.037961967289447784
0.08805855161787365,0.9384236453201971,0.03796684741973877
0.08806533631250482,0.9384236453201971,0.037970080971717834
0.08807212205270458,0.9384236453201971,0.037983495742082596
0.08809248554913295,0.9384236453201971,0.03798508644104004
0.08812644564379336,0.9384236453201971,0.03798631578683853
0.08813324080499653,0.9384236453201971,0.03798685222864151
0.08815363257751041,0.9384236453201971,0.037989623844623566
0.0881740337884749,0.9384236453201971,0.037994008511304855
0.08811728395061728,0.9376026272577996,0.03800949826836586
0.08815809788482322,0.9376026272577996,0.03801298141479492
0.08818532818532819,0.9376026272577996,0.03802759200334549
0.0881921383890648,0.9376026272577996,0.03803272917866707
0.08819894964473278,0.9376026272577996,0.03804440051317215
0.08822620519159456,0.9376026272577996,0.038045406341552734
0.08823983928295472,0.9376026272577996,0.038056354969739914
0.08824665790897149,0.9376026272577996,0.03805697709321976
0.08825347758887171,0.9376026272577996,0.038057439029216766
0.08828759180517974,0.9376026272577996,0.03805803507566452
0.08829441781351477,0.9376026272577996,0.03806159645318985
0.0883012448774453,0.9376026272577996,0.03808038681745529
0.08830807299721621,0.9376026272577996,0.03808370232582092
0.08832856369402119,0.9376026272577996,0.038094356656074524
0.08834222944225265,0.9376026272577996,0.038107696920633316
0.08834906390221259,0.9376026272577996,0.038114435970783234
0.08835589941972921,0.9376026272577996,0.03812120482325554
0.08836957362841445,0.9376026272577996,0.03812798112630844
0.08839009287925696,0.9376026272577996,0.03813137486577034
0.08840377767456263,0.9376026272577996,0.03813432157039642
0.08841062166137648,0.9376026272577996,0.0381363220512867
0.08841746670795912,0.9376026272577996,0.038137394934892654
0.08842431281455672,0.9376026272577996,0.038137879222631454
0.08843115998141551,0.9376026272577996,0.0381394624710083
0.0884448574969021,0.9376026272577996,0.03814432770013809
0.08847226526185312,0.9376026272577996,0.038144372403621674
0.0884791198574417,0.9376026272577996,0.038144901394844055
0.08848597551526421,0.9376026272577996,0.03814531862735748
0.08850654886460513,0.9376026272577996,0.038163624703884125
0.08852713178294573,0.9376026272577996,0.03816722705960274
0.08854772427696364,0.9376026272577996,0.03817364573478699
0.0885545905707196,0.9376026272577996,0.038184165954589844
0.08856832635334264,0.9376026272577996,0.038184408098459244
0.08858206639776606,0.9376026272577996,0.038200654089450836
0.08858893801877278,0.9376026272577996,0.03820904716849327
0.08860955927995035,0.9376026272577996,0.038210585713386536
0.08861643516722278,0.9376026272577996,0.03821837529540062
0.0886301901435778,0.9376026272577996,0.03821944072842598
0.08868525277626776,0.9376026272577996,0.0382259301841259
0.08869214041627835,0.9376026272577996,0.03823840245604515
0.08870591890632282,0.9376026272577996,0.038244035094976425
0.08871970167806091,0.9376026272577996,0.03824850916862488
0.0887265946701888,0.9376026272577996,0.03825295343995094
0.08874728007460367,0.9376026272577996,0.03825923055410385
0.08875417735291832,0.9376026272577996,0.03826340287923813
0.08877487562189054,0.9376026272577996,0.03826836496591568
0.08880248833592536,0.9376026272577996,0.038268767297267914
0.08880939419861575,0.9376026272577996,0.03831679746508598
0.08883702839362116,0.9376026272577996,0.03832945227622986
0.08884393962968726,0.9376026272577996,0.0383300706744194
0.08885085194118104,0.9376026272577996,0.03834722936153412
0.08885776532835356,0.9376026272577996,0.03836560621857643
0.08886467979145592,0.9376026272577996,0.03837452083826065
0.0888715953307393,0.9376026272577996,0.03837494179606438
0.08887851194645498,0.9376026272577996,0.03837598115205765
0.08890618917866874,0.9376026272577996,0.03838952258229256
0.08892003425990812,0.9376026272577996,0.03839987888932228
0.08898239052516753,0.9376026272577996,0.03841424733400345
0.08900319538617411,0.9376026272577996,0.03841441497206688
0.08902400997817275,0.9376026272577996,0.038422852754592896
0.0890309503391284,0.9376026272577996,0.03843502700328827
0.08905177791640674,0.9376026272577996,0.0384361669421196
0.08907261524062085,0.9376026272577996,0.0384613573551178
0.0890795631825273,0.9376026272577996,0.03846747428178787
0.08908651220844059,0.9376026272577996,0.03847868740558624
0.08910041351330264,0.9376026272577996,0.03848380222916603
0.08911431915723761,0.9376026272577996,0.03848398104310036
0.08912127360699235,0.9376026272577996,0.038484103977680206
0.08914214347045507,0.9376026272577996,0.03848912566900253
0.08915606214380514,0.9376026272577996,0.03850580006837845
0.08918391253416634,0.9376026272577996,0.038511767983436584
0.08920481174816434,0.9376026272577996,0.038517504930496216
0.08923269260822003,0.9376026272577996,0.03851970285177231
0.08924663957486714,0.9376026272577996,0.038529977202415466
0.08926756820136011,0.9376026272577996,0.038539350032806396
0.08928850664581704,0.9376026272577996,0.038546837866306305
0.08930247106662496,0.9376026272577996,0.03855004906654358
0.08933041301627034,0.9376026272577996,0.038559094071388245
0.0893653650520385,0.9376026272577996,0.038578905165195465
0.08938634940513462,0.9376026272577996,0.03859549015760422
0.08940034444966338,0.9376026272577996,0.0385986790060997
0.08941434387723145,0.9376026272577996,0.03859923034906387
0.08944235588972431,0.9376026272577996,0.03861004114151001
0.08944936163546643,0.9376026272577996,0.03862182796001434
0.08946337641989816,0.9376026272577996,0.03864007443189621
0.08947739559664655,0.9376026272577996,0.03864297270774841
0.08949843260188088,0.9376026272577996,0.03864910453557968
0.08950544713535544,0.9376026272577996,0.038649387657642365
0.08951947950145019,0.9376026272577996,0.03867874667048454
0.08954053630233652,0.9376026272577996,0.038683220744132996
0.08954755743746569,0.9376026272577996,0.03869554400444031
0.08957565299239156,0.9376026272577996,0.03869740664958954
0.08958267963602133,0.9376026272577996,0.03869868069887161
0.08960376618281679,0.9376026272577996,0.03870294615626335
0.08962486265892325,0.9376026272577996,0.03871191665530205
0.08964596907135568,0.9376026272577996,0.03871432691812515
0.08966708542713568,0.9376026272577996,0.038722649216651917
0.0896811685252081,0.9376026272577996,0.03872598707675934
0.08971639563202137,0.9376026272577996,0.038731083273887634
0.08975165042439484,0.9376026272577996,0.03873547166585922
0.08975870470800912,0.9376026272577996,0.03874225169420242
0.08976576010061312,0.9376026272577996,0.038750991225242615
0.08977987421383647,0.9376026272577996,0.03875767067074776
0.08978693293497916,0.9376026272577996,0.038765788078308105
0.08980811575967285,0.9376026272577996,0.038773857057094574
0.08984344268743608,0.9376026272577996,0.03878602385520935
0.08987879741854242,0.9376026272577996,0.038792479783296585
0.08992125984251968,0.9376026272577996,0.03880341723561287
0.08993542290124429,0.9376026272577996,0.03880471736192703
0.08994959042218022,0.9376026272577996,0.03880947828292847
0.08996376240743659,0.9376026272577996,0.03881387412548065
0.08998502876053896,0.9376026272577996,0.0388241708278656
0.08999921191583261,0.9376026272577996,0.03883660212159157
0.09001339954283913,0.9376026272577996,0.038846470415592194
0.09002049503389563,0.9376026272577996,0.0388515330851078
0.09004888818798297,0.9376026272577996,0.038852937519550323
0.09005598927529375,0.9376026272577996,0.03885973244905472
0.09006309148264985,0.9376026272577996,0.03888354450464249
0.09007019481031626,0.9376026272577996,0.03888422250747681
0.09010572826258482,0.9376026272577996,0.03888761252164841
0.09014128976241219,0.9376026272577996,0.03891216218471527
0.09016264013895468,0.9376026272577996,0.03891290724277496
0.09016975917883932,0.9376026272577996,0.03891555592417717
0.09021249703768071,0.9376026272577996,0.03892107680439949
0.09024101145792177,0.9376026272577996,0.03895089030265808
0.09024814287972183,0.9376026272577996,0.03896169364452362
0.09025527542875207,0.9376026272577996,0.03896311670541763
0.0902624091052798,0.9376026272577996,0.038993433117866516
0.09028381690252194,0.9376026272577996,0.03899535909295082
0.09030523485687174,0.9376026272577996,0.03900444135069847
0.0903266629755596,0.9376026272577996,0.03900803625583649
0.09033380794178136,0.9376026272577996,0.03901633620262146
0.09034810126582278,0.9376026272577996,0.039020806550979614
0.09036239911378383,0.9376026272577996,0.03902168571949005
0.09039816353993509,0.9376026272577996,0.03902660310268402
0.09042679547074195,0.9376026272577996,0.039029233157634735
0.09044111823869486,0.9376026272577996,0.039044663310050964
0.09045544554455445,0.9376026272577996,0.03904946148395538
0.09046261089987326,0.9376026272577996,0.03906179964542389
0.09049128367670364,0.9376026272577996,0.039063453674316406
0.09051280019021954,0.9376026272577996,0.039064936339855194
0.09052715021799446,0.9376026272577996,0.039066117256879807
0.09054868379321282,0.9376026272577996,0.03907046094536781
0.09056304520222046,0.9376026272577996,0.03907536342740059
0.0905702276151955,0.9376026272577996,0.03910360112786293
0.0905774111675127,0.9376026272577996,0.03910370543599129
0.09059178169125813,0.9376026272577996,0.03913436830043793
0.09059896866322888,0.9376026272577996,0.0391363650560379
0.09060615677562678,0.9376026272577996,0.039139553904533386
0.09061334602872333,0.9376026272577996,0.03915286809206009
0.09062053642279003,0.9376026272577996,0.039161648601293564
0.09064211445352806,0.9376026272577996,0.03916911780834198
0.09065650551718663,0.9376026272577996,0.03917419910430908
0.09066370276278184,0.9376026272577996,0.03917551785707474
0.0906709011512505,0.9376026272577996,0.03918308764696121
0.09068530135789725,0.9376026272577996,0.03918633610010147
0.09069250317662007,0.9376026272577996,0.03918802738189697
0.09072132189386717,0.9376026272577996,0.039191391319036484
0.09075737105618692,0.9376026272577996,0.03919559717178345
0.09077179874413799,0.9376026272577996,0.039196841418743134
0.09079344887899507,0.9376026272577996,0.03920256346464157
0.09082955539648453,0.9376026272577996,0.039214275777339935
0.09084400604566065,0.9376026272577996,0.03926786035299301
0.09085123309466984,0.9376026272577996,0.039272017776966095
0.09090185465255114,0.9376026272577996,0.03927218168973923
0.0909308065928816,0.9376026272577996,0.03927261382341385
0.09093804745978659,0.9376026272577996,0.039279308170080185
0.09096702246296001,0.9376026272577996,0.03928656876087189
0.09074974105648952,0.9351395730706076,0.03928790241479874
0.09075697211155379,0.9351395730706076,0.03929104655981064
0.09078590785907859,0.9351395730706076,0.03929996117949486
0.09081486206346676,0.9351395730706076,0.03930271789431572
0.0908221035005183,0.9351395730706076,0.039316095411777496
0.09084383474238315,0.9351395730706076,0.03931782394647598
0.09088007659778186,0.9351395730706076,0.039319273084402084
0.09088732843919566,0.9351395730706076,0.03932991623878479
0.09089458143803368,0.9351395730706076,0.03936510533094406
0.09090909090909091,0.9351395730706076,0.03936644643545151
0.09092360501317155,0.9351395730706076,0.03937492519617081
0.090938123752495,0.9351395730706076,0.039375342428684235
0.09096717514575513,0.9351395730706076,0.03937789797782898
0.0910035155001598,0.9351395730706076,0.03938243165612221
0.09101078705553337,0.9351395730706076,0.0393894761800766
0.09104716227018385,0.9351395730706076,0.03939075022935867
0.09105444080262211,0.9351395730706076,0.0393923819065094
0.09106900135923883,0.9351395730706076,0.03939856216311455
0.09108356657337065,0.9351395730706076,0.03940386697649956
0.09109085092770314,0.9351395730706076,0.03942062333226204
0.09112,0.9351395730706076,0.039441000670194626
0.09112729018321465,0.9351395730706076,0.039445437490940094
0.09114916773367478,0.9351395730706076,0.039455145597457886
0.09119295436349079,0.9351395730706076,0.0394710935652256
0.09120755925688662,0.9351395730706076,0.03948333486914635
0.0912440919650725,0.9351395730706076,0.03948722407221794
0.09127333920987259,0.9351395730706076,0.03950329124927521
0.09128065395095368,0.9351395730706076,0.03951578959822655
0.09128796986455077,0.9351395730706076,0.03951627388596535
0.09130260521042084,0.9351395730706076,0.039522670209407806
0.09130992464325798,0.9351395730706076,0.03952615335583687
0.09131724524973944,0.9351395730706076,0.03952625021338463
0.09132456703014753,0.9351395730706076,0.039534635841846466
0.09133188998476466,0.9351395730706076,0.03954269364476204
0.09134653941775603,0.9351395730706076,0.03955912962555885
0.09139051592714435,0.9351395730706076,0.03955943137407303
0.09140518417462483,0.9351395730706076,0.039562344551086426
0.09141252006420546,0.9351395730706076,0.03957030922174454
0.091434534799711,0.9351395730706076,0.03957485407590866
0.09144921718185468,0.9351395730706076,0.03957567363977432
0.09145656014132006,0.9351395730706076,0.03958474472165108
0.09146390428009316,0.9351395730706076,0.0395997129380703
0.0914932926339465,0.9351395730706076,0.03960123285651207
0.09151534629599871,0.9351395730706076,0.03961078077554703
0.09152269987946966,0.9351395730706076,0.039611559361219406
0.09153005464480875,0.9351395730706076,0.03961500898003578
0.09153741059230089,0.9351395730706076,0.03962508589029312
0.09156684620950237,0.9351395730706076,0.039628639817237854
0.09158893534898681,0.9351395730706076,0.03963189199566841
0.09159630076397265,0.9351395730706076,0.03963293880224228
0.0916331456154465,0.9351395730706076,0.03963558375835419
0.09167002012072435,0.9351395730706076,0.039643798023462296
0.091677398583387,0.9351395730706076,0.039648763835430145
0.0916921590726131,0.9351395730706076,0.039674412459135056
0.09170692431561997,0.9351395730706076,0.039677321910858154
0.09172169431470446,0.9351395730706076,0.03968071937561035
0.091729081098494,0.9351395730706076,0.039690759032964706
0.09178082191780822,0.9351395730706076,0.03970315307378769
0.09179561573178595,0.9351395730706076,0.039707984775304794
0.0918030144273394,0.9351395730706076,0.039711397141218185
0.0918474316587372,0.9351395730706076,0.03971200808882713
0.09188447886414973,0.9351395730706076,0.03971347212791443
0.0918918918918919,0.9351395730706076,0.03972146660089493
0.09189930611586251,0.9351395730706076,0.03972167521715164
0.09193639518928082,0.9351395730706076,0.03974108025431633
0.09194381659670649,0.9351395730706076,0.03974529728293419
0.0919512392023896,0.9351395730706076,0.03976241499185562
0.09195866300662038,0.9351395730706076,0.039768144488334656
0.09196608800968914,0.9351395730706076,0.03979097306728363
0.09198094161350238,0.9351395730706076,0.039810821413993835
0.09199580001615379,0.9351395730706076,0.03983313590288162
0.09203296703296704,0.9351395730706076,0.039836443960666656
0.09207016409344435,0.9351395730706076,0.039841197431087494
0.09207760711398545,0.9351395730706076,0.03984721004962921
0.09208505133802247,0.9351395730706076,0.03984889015555382
0.09209249676584735,0.9351395730706076,0.0398523323237896
0.09213719462870086,0.9351395730706076,0.03985831141471863
0.09214464849122239,0.9351395730706076,0.039864931255578995
0.09215210355987055,0.9351395730706076,0.039868585765361786
0.09216701731671792,0.9351395730706076,0.03986956179141998
0.09217447600550295,0.9351395730706076,0.0398731604218483
0.09218939700526103,0.9351395730706076,0.039874911308288574
0.09220432283655793,0.9351395730706076,0.03989219665527344
0.09221178756476683,0.9351395730706076,0.039904139935970306
0.09224165856818918,0.9351395730706076,0.03990965336561203
0.09225660132836547,0.9351395730706076,0.03991713374853134
0.09230893913607262,0.9351395730706076,0.03992505371570587
0.09231642081374615,0.9351395730706076,0.03995794430375099
0.09232390370430413,0.9351395730706076,0.03995989263057709
0.09233138780804151,0.9351395730706076,0.03996136784553528
0.09233887312525334,0.9351395730706076,0.03996771574020386
0.09235384740128112,0.9351395730706076,0.0399685874581337
0.09238381052802336,0.9351395730706076,0.0399889275431633
0.09239130434782608,0.9351395730706076,0.039990343153476715
0.09240629563524258,0.9351395730706076,0.03999612480401993
0.09242129178838039,0.9351395730706076,0.04000809043645859
0.09247381667613867,0.9351395730706076,0.04001834988594055
0.09251137102014295,0.9351395730706076,0.040042780339717865
0.0925264012997563,0.9351395730706076,0.04004389047622681
0.0925414364640884,0.9351395730706076,0.04004570096731186
0.09254895587876819,0.9351395730706076,0.0400589220225811
0.09255647651552089,0.9351395730706076,0.040068820118904114
0.09256399837464445,0.9351395730706076,0.04007731378078461
0.09257152145643693,0.9351395730706076,0.04008116200566292
0.09259409804080969,0.9351395730706076,0.0400843545794487
0.09260162601626017,0.9351395730706076,0.040095776319503784
0.09260915521587121,0.9351395730706076,0.04009825736284256
0.09263175016265453,0.9351395730706076,0.04010649025440216
0.0926468195867903,0.9351395730706076,0.040119513869285583
0.09269205729166667,0.9351395730706076,0.04011964425444603
0.09272224031260176,0.9351395730706076,0.04012434557080269
0.09273733919557076,0.9351395730706076,0.04012516885995865
0.09274489048123118,0.9351395730706076,0.04012565314769745
0.09275244299674267,0.9351395730706076,0.04012618213891983
0.09277510792538894,0.9351395730706076,0.04013890027999878
0.09278266536331052,0.9351395730706076,0.04014045372605324
0.09279022403258656,0.9351395730706076,0.04014692083001137
0.09279778393351801,0.9351395730706076,0.04015325754880905
0.09280534506640593,0.9351395730706076,0.04015686735510826
0.0928129074315515,0.9351395730706076,0.040165822952985764
0.09283560192354715,0.9351395730706076,0.0401737317442894
0.09285073775169153,0.9351395730706076,0.04018006473779678
0.09286587851610273,0.9351395730706076,0.040212735533714294
0.09288102421919596,0.9351395730706076,0.040217138826847076
0.09290375203915172,0.9351395730706076,0.04022254794836044
0.09291133045109716,0.9351395730706076,0.040229812264442444
0.09292649098474341,0.9351395730706076,0.040235407650470734
0.09293407310704961,0.9351395730706076,0.04026947170495987
0.09295682689953481,0.9351395730706076,0.040270157158374786
0.09296441397322885,0.9351395730706076,0.04027489572763443
0.0929795918367347,0.9351395730706076,0.040280088782310486
0.09300236792683923,0.9351395730706076,0.04028955101966858
